Member,Order,SKU,Created On,Description,Day,Month,Year,Hour
M38622,7759370,7587657,2013-01-05 12:50:00,Organic Dals & Pulses,5,1,2013,12
M38622,7759370,15670252,2013-01-05 12:50:00,Organic F&V,5,1,2013,12
M38622,7759370,15670171,2013-01-05 12:50:00,Organic F&V,5,1,2013,12
M38622,7759370,15668466,2013-01-05 12:50:00,Root Vegetables,5,1,2013,12
M38622,7759370,15670196,2013-01-05 12:50:00,Organic F&V,5,1,2013,12
M38622,7759370,7587673,2013-01-05 12:50:00,Organic Dals & Pulses,5,1,2013,12
M38622,7759370,15670159,2013-01-05 12:50:00,Organic F&V,5,1,2013,12
M38622,7759370,15670259,2013-01-05 12:50:00,Organic F&V,5,1,2013,12
M38622,7759370,15670248,2013-01-05 12:50:00,Organic F&V,5,1,2013,12
M38622,7759370,15670246,2013-01-05 12:50:00,Organic F&V,5,1,2013,12
M38622,7759370,15670192,2013-01-05 12:50:00,Organic F&V,5,1,2013,12
M38622,7762352,7757971,2013-01-09 20:39:00,Ghee,9,1,2013,20
M38622,7762352,15670172,2013-01-09 20:39:00,Organic F&V,9,1,2013,20
M38622,7762352,15670171,2013-01-09 20:39:00,Organic F&V,9,1,2013,20
M38622,7762352,7571385,2013-01-09 20:39:00,"Glucose, Marie & Milk Biscuits",9,1,2013,20
M38622,7762352,15670160,2013-01-09 20:39:00,Organic F&V,9,1,2013,20
M38622,7762352,7629390,2013-01-09 20:39:00,"Glucose, Marie & Milk Biscuits",9,1,2013,20
M38622,7762352,15670159,2013-01-09 20:39:00,Organic F&V,9,1,2013,20
M38622,7766673,7737279,2012-10-01 23:36:00,"Shaving Cream, Foam & Gels",1,10,2012,23
M38622,7766770,7587491,2012-10-01 22:11:00,Organic Flours,1,10,2012,22
M38622,7766770,15669824,2012-10-01 22:11:00,Raw Rice,1,10,2012,22
M38622,7766770,7587670,2012-10-01 22:11:00,Organic Masalas & Spices,1,10,2012,22
M38622,7766770,7587673,2012-10-01 22:11:00,Organic Dals & Pulses,1,10,2012,22
M38622,7766770,7587663,2012-10-01 22:11:00,Organic Dals & Pulses,1,10,2012,22
M38622,7766770,15668466,2012-10-01 22:11:00,Root Vegetables,1,10,2012,22
M38622,7766770,15668463,2012-10-01 22:11:00,Gourd & Cucumber,1,10,2012,22
M38622,7766770,15668469,2012-10-01 22:11:00,Beans,1,10,2012,22
M38622,7766866,7613347,2012-10-02 10:15:00,Honey,2,10,2012,10
M38622,7782667,7587492,2012-11-05 00:08:00,"Organic Salt,Sugar & Jaggery",5,11,2012,0
M38622,7782667,7587491,2012-11-05 00:08:00,Organic Flours,5,11,2012,0
M38622,7782667,7587658,2012-11-05 00:08:00,"Organic Salt,Sugar & Jaggery",5,11,2012,0
M38622,7782667,7587495,2012-11-05 00:08:00,Organic Dals & Pulses,5,11,2012,0
M38622,7783064,7587670,2012-11-04 02:28:00,Organic Masalas & Spices,4,11,2012,2
M38622,7785393,15668466,2012-11-07 23:40:00,Root Vegetables,7,11,2012,23
M38622,7785393,7621119,2012-11-07 23:40:00,Hand Wash,7,11,2012,23
M38622,7785393,15668467,2012-11-07 23:40:00,Beans,7,11,2012,23
M38622,7787438,7543241,2012-11-11 17:43:00,Organic Dals & Pulses,11,11,2012,17
M38622,7787438,7587668,2012-11-11 17:43:00,Organic Masalas & Spices,11,11,2012,17
M38622,7787438,7628037,2012-11-11 17:43:00,Ghee,11,11,2012,17
M38622,7787438,7587661,2012-11-11 17:43:00,Organic Dals & Pulses,11,11,2012,17
M38622,7787438,15669870,2012-11-11 17:43:00,Sooji & Rava,11,11,2012,17
M38622,7787438,7587670,2012-11-11 17:43:00,Organic Masalas & Spices,11,11,2012,17
M38622,7787438,7587688,2012-11-11 17:43:00,Organic Masalas & Spices,11,11,2012,17
M38622,7787438,15669829,2012-11-11 17:43:00,Raw Rice,11,11,2012,17
M38622,7830802,7631200,2012-10-01 09:54:00,Shaving Blade & Razors,1,10,2012,9
M38622,7880491,7587491,2014-06-12 22:59:00,Organic Flours,12,6,2014,22
M38622,7880491,15668458,2014-06-12 22:59:00,Brinjals,12,6,2014,22
M38622,7880491,15670259,2014-06-12 22:59:00,Organic F&V,12,6,2014,22
M38622,7880491,34987566,2014-06-12 22:59:00,Whole Spices,12,6,2014,22
M38622,7880491,15668467,2014-06-12 22:59:00,Beans,12,6,2014,22
M38622,7880491,15668381,2014-06-12 22:59:00,Other Vegetables,12,6,2014,22
M38622,7880491,7587674,2014-06-12 22:59:00,Organic Masalas & Spices,12,6,2014,22
M38622,7880491,15669880,2014-06-12 22:59:00,Sooji & Rava,12,6,2014,22
M38622,7880491,7587696,2014-06-12 22:59:00,Organic Masalas & Spices,12,6,2014,22
M38622,7880491,15670251,2014-06-12 22:59:00,Organic F&V,12,6,2014,22
M38622,7880491,7587495,2014-06-12 22:59:00,Organic Dals & Pulses,12,6,2014,22
M38622,7880491,15668377,2014-06-12 22:59:00,Root Vegetables,12,6,2014,22
M38622,7880491,7570497,2014-06-12 22:59:00,Toothpaste,12,6,2014,22
M38622,7880491,15669872,2014-06-12 22:59:00,Avalakki / Poha,12,6,2014,22
M38622,7880491,7752915,2014-06-12 22:59:00,Health Supplements,12,6,2014,22
M38622,7880491,15670157,2014-06-12 22:59:00,Organic F&V,12,6,2014,22
M38622,7880491,15668466,2014-06-12 22:59:00,Root Vegetables,12,6,2014,22
M38622,7880491,15669817,2014-06-12 22:59:00,Whole Spices,12,6,2014,22
M38622,7880491,15669882,2014-06-12 22:59:00,Sooji & Rava,12,6,2014,22
M38622,7880491,7587679,2014-06-12 22:59:00,Organic Flours,12,6,2014,22
M38622,7880491,15670252,2014-06-12 22:59:00,Organic F&V,12,6,2014,22
M38622,7880491,7628037,2014-06-12 22:59:00,Ghee,12,6,2014,22
M38622,7880491,7640186,2014-06-12 22:59:00,Honey,12,6,2014,22
M38622,7880491,15669964,2014-06-12 22:59:00,Raisins,12,6,2014,22
M38622,7880491,21410687,2014-06-12 22:59:00,Organic Dals & Pulses,12,6,2014,22
M38622,7880491,15668462,2014-06-12 22:59:00,Gourd & Cucumber,12,6,2014,22
M38622,7880491,92377180,2014-06-12 22:59:00,Hair Oil,12,6,2014,22
M38622,7913041,7663376,2014-06-02 00:50:00,Mosquito Repellent,2,6,2014,0
M38622,7913051,7587664,2014-06-02 00:41:00,Organic Dals & Pulses,2,6,2014,0
M38622,7913051,15669870,2014-06-02 00:41:00,Sooji & Rava,2,6,2014,0
M38622,7913051,7543241,2014-06-02 00:41:00,Organic Dals & Pulses,2,6,2014,0
M38622,7913051,15668465,2014-06-02 00:41:00,Root Vegetables,2,6,2014,0
M38622,7913051,7587491,2014-06-02 00:41:00,Organic Flours,2,6,2014,0
M38622,7913051,15668377,2014-06-02 00:41:00,Root Vegetables,2,6,2014,0
M38622,7913051,7541573,2014-06-02 00:41:00,"Glucose, Marie & Milk Biscuits",2,6,2014,0
M38622,7913051,7587659,2014-06-02 00:41:00,Organic Dals & Pulses,2,6,2014,0
M38622,7913051,34986130,2014-06-02 00:41:00,Whole Spices,2,6,2014,0
M38622,7913051,21410627,2014-06-02 00:41:00,Organic Masalas & Spices,2,6,2014,0
M38622,7913051,7629390,2014-06-02 00:41:00,"Glucose, Marie & Milk Biscuits",2,6,2014,0
M38622,7913051,7587663,2014-06-02 00:41:00,Organic Dals & Pulses,2,6,2014,0
M38622,7913051,15668462,2014-06-02 00:41:00,Gourd & Cucumber,2,6,2014,0
M38622,7913051,34986135,2014-06-02 00:41:00,Whole Spices,2,6,2014,0
M38622,7913051,7587661,2014-06-02 00:41:00,Organic Dals & Pulses,2,6,2014,0
M38622,7913051,7571385,2014-06-02 00:41:00,"Glucose, Marie & Milk Biscuits",2,6,2014,0
M38622,7913051,7587494,2014-06-02 00:41:00,Organic Masalas & Spices,2,6,2014,0
M38622,7913051,7587687,2014-06-02 00:41:00,Organic Masalas & Spices,2,6,2014,0
M38622,7913051,15670271,2014-06-02 00:41:00,Other Dals,2,6,2014,0
M38622,7913051,7587678,2014-06-02 00:41:00,Organic Dals & Pulses,2,6,2014,0
M38622,7913051,7587673,2014-06-02 00:41:00,Organic Dals & Pulses,2,6,2014,0
M38622,7913051,7587495,2014-06-02 00:41:00,Organic Dals & Pulses,2,6,2014,0
M38622,7913051,15668381,2014-06-02 00:41:00,Other Vegetables,2,6,2014,0
M38622,7913051,15669857,2014-06-02 00:41:00,Raw Peanuts,2,6,2014,0
M38622,7923482,7587658,2014-06-05 16:16:00,"Organic Salt,Sugar & Jaggery",5,6,2014,16
M38622,8036068,15668465,2014-04-10 22:55:00,Root Vegetables,10,4,2014,22
M38622,8036068,15669861,2014-04-10 22:55:00,Raw Peanuts,10,4,2014,22
M38622,8036068,15668688,2014-04-10 22:55:00,Root Vegetables,10,4,2014,22
M38622,8036068,15670251,2014-04-10 22:55:00,Organic F&V,10,4,2014,22
M38622,8036068,15668460,2014-04-10 22:55:00,Gourd & Cucumber,10,4,2014,22
M38622,8036068,15670144,2014-04-10 22:55:00,Organic F&V,10,4,2014,22
M38622,8036068,15668416,2014-04-10 22:55:00,Banana,10,4,2014,22
M38622,8036068,15668381,2014-04-10 22:55:00,Other Vegetables,10,4,2014,22
M38622,8036068,15668377,2014-04-10 22:55:00,Root Vegetables,10,4,2014,22
M38622,8079043,15670144,2014-04-02 00:14:00,Organic F&V,2,4,2014,0
M38622,8079043,15668466,2014-04-02 00:14:00,Root Vegetables,2,4,2014,0
M38622,8079043,7587658,2014-04-02 00:14:00,"Organic Salt,Sugar & Jaggery",2,4,2014,0
M38622,8079043,34986125,2014-04-02 00:14:00,Whole Spices,2,4,2014,0
M38622,8079043,15670255,2014-04-02 00:14:00,Organic F&V,2,4,2014,0
M38622,8079043,15668449,2014-04-02 00:14:00,Exotic Vegetables,2,4,2014,0
M38622,8079043,34989593,2014-04-02 00:14:00,Raisins,2,4,2014,0
M38622,8088154,15670252,2014-04-05 14:16:00,Organic F&V,5,4,2014,14
M38622,8088154,7587663,2014-04-05 14:16:00,Organic Dals & Pulses,5,4,2014,14
M38622,8088154,15668379,2014-04-05 14:16:00,Other Vegetables,5,4,2014,14
M38622,8088154,7587673,2014-04-05 14:16:00,Organic Dals & Pulses,5,4,2014,14
M38622,8088154,7587491,2014-04-05 14:16:00,Organic Flours,5,4,2014,14
M38622,8088154,15668416,2014-04-05 14:16:00,Banana,5,4,2014,14
M38622,8088154,15668594,2014-04-05 14:16:00,Exotic Vegetables,5,4,2014,14
M38622,8088154,93105684,2014-04-05 14:16:00,Organic Masalas & Spices,5,4,2014,14
M38622,8088154,15668375,2014-04-05 14:16:00,Root Vegetables,5,4,2014,14
M38622,8088154,15668465,2014-04-05 14:16:00,Root Vegetables,5,4,2014,14
M38622,8088154,29247172,2014-04-05 14:16:00,Whole Spices,5,4,2014,14
M38622,8088154,15670271,2014-04-05 14:16:00,Other Dals,5,4,2014,14
M38622,8088154,34986113,2014-04-05 14:16:00,Whole Spices,5,4,2014,14
M38622,8088154,15670144,2014-04-05 14:16:00,Organic F&V,5,4,2014,14
M38622,8088154,7587687,2014-04-05 14:16:00,Organic Masalas & Spices,5,4,2014,14
M38622,8088154,15669860,2014-04-05 14:16:00,Moong Dal,5,4,2014,14
M38622,8088154,7587495,2014-04-05 14:16:00,Organic Dals & Pulses,5,4,2014,14
M38622,8088154,34986125,2014-04-05 14:16:00,Whole Spices,5,4,2014,14
M38622,8088154,21408940,2014-04-05 14:16:00,Whole Grains,5,4,2014,14
M38622,8088154,7587665,2014-04-05 14:16:00,Organic Masalas & Spices,5,4,2014,14
M38622,8139074,7628037,2014-03-02 21:15:00,Ghee,2,3,2014,21
M38622,8147793,15669871,2014-03-06 09:29:00,Other Rice Products,6,3,2014,9
M38622,8147793,7587661,2014-03-06 09:29:00,Organic Dals & Pulses,6,3,2014,9
M38622,8147793,15670144,2014-03-06 09:29:00,Organic F&V,6,3,2014,9
M38622,8147793,15670157,2014-03-06 09:29:00,Organic F&V,6,3,2014,9
M38622,8147793,15668381,2014-03-06 09:29:00,Other Vegetables,6,3,2014,9
M38622,8147793,92392797,2014-03-06 09:29:00,After Shave,6,3,2014,9
M38622,8147793,15670248,2014-03-06 09:29:00,Organic F&V,6,3,2014,9
M38622,8147793,15670250,2014-03-06 09:29:00,Organic F&V,6,3,2014,9
M38622,8147793,15668460,2014-03-06 09:29:00,Gourd & Cucumber,6,3,2014,9
M38622,8147793,7587687,2014-03-06 09:29:00,Organic Masalas & Spices,6,3,2014,9
M38622,8147793,15670252,2014-03-06 09:29:00,Organic F&V,6,3,2014,9
M38622,8147793,7587491,2014-03-06 09:29:00,Organic Flours,6,3,2014,9
M38622,8147793,15668449,2014-03-06 09:29:00,Exotic Vegetables,6,3,2014,9
M38622,8147793,15670255,2014-03-06 09:29:00,Organic F&V,6,3,2014,9
M38622,8147793,15670251,2014-03-06 09:29:00,Organic F&V,6,3,2014,9
M38622,8147793,21408940,2014-03-06 09:29:00,Whole Grains,6,3,2014,9
M38622,8147793,15668466,2014-03-06 09:29:00,Root Vegetables,6,3,2014,9
M38622,8147793,15668416,2014-03-06 09:29:00,Banana,6,3,2014,9
M38622,8157101,15668416,2014-03-09 22:34:00,Banana,9,3,2014,22
M38622,8157101,7587663,2014-03-09 22:34:00,Organic Dals & Pulses,9,3,2014,22
M38622,8157101,7587677,2014-03-09 22:34:00,Organic Dals & Pulses,9,3,2014,22
M38622,8212064,34992256,2014-02-05 22:53:00,Organic Breakfast Cereals,5,2,2014,22
M38622,8212064,7543241,2014-02-05 22:53:00,Organic Dals & Pulses,5,2,2014,22
M38622,8212064,15670157,2014-02-05 22:53:00,Organic F&V,5,2,2014,22
M38622,8212064,34992319,2014-02-05 22:53:00,Organic Breakfast Cereals,5,2,2014,22
M38622,8212064,7587674,2014-02-05 22:53:00,Organic Masalas & Spices,5,2,2014,22
M38622,8212064,21408940,2014-02-05 22:53:00,Whole Grains,5,2,2014,22
M38622,8212064,15668466,2014-02-05 22:53:00,Root Vegetables,5,2,2014,22
M38622,8212064,15670168,2014-02-05 22:53:00,Organic F&V,5,2,2014,22
M38622,8212064,7587495,2014-02-05 22:53:00,Organic Dals & Pulses,5,2,2014,22
M38622,8212064,7587658,2014-02-05 22:53:00,"Organic Salt,Sugar & Jaggery",5,2,2014,22
M38622,8212064,7587661,2014-02-05 22:53:00,Organic Dals & Pulses,5,2,2014,22
M38622,8212064,7587687,2014-02-05 22:53:00,Organic Masalas & Spices,5,2,2014,22
M38622,8212064,15668448,2014-02-05 22:53:00,Exotic Vegetables,5,2,2014,22
M38622,8212064,34992317,2014-02-05 22:53:00,Organic Breakfast Cereals,5,2,2014,22
M38622,8212064,7587493,2014-02-05 22:53:00,"Organic Salt,Sugar & Jaggery",5,2,2014,22
M38622,8215057,7587492,2014-02-07 13:19:00,"Organic Salt,Sugar & Jaggery",7,2,2014,13
M38622,8272082,34990686,2014-01-02 23:34:00,Soups,2,1,2014,23
M38622,8272082,7587659,2014-01-02 23:34:00,Organic Dals & Pulses,2,1,2014,23
M38622,8272082,15668469,2014-01-02 23:34:00,Beans,2,1,2014,23
M38622,8272082,34989476,2014-01-02 23:34:00,Soups,2,1,2014,23
M38622,8272082,34986113,2014-01-02 23:34:00,Whole Spices,2,1,2014,23
M38622,8272082,7587679,2014-01-02 23:34:00,Organic Flours,2,1,2014,23
M38622,8272082,7587658,2014-01-02 23:34:00,"Organic Salt,Sugar & Jaggery",2,1,2014,23
M38622,8272082,7587694,2014-01-02 23:34:00,Organic Masalas & Spices,2,1,2014,23
M38622,8272082,92392793,2014-01-02 23:34:00,"Shaving Cream, Foam & Gels",2,1,2014,23
M38622,8272082,21410626,2014-01-02 23:34:00,Organic Dals & Pulses,2,1,2014,23
M38622,8272082,7587494,2014-01-02 23:34:00,Organic Masalas & Spices,2,1,2014,23
M38622,8272082,7587657,2014-01-02 23:34:00,Organic Dals & Pulses,2,1,2014,23
M38622,8272082,15668460,2014-01-02 23:34:00,Gourd & Cucumber,2,1,2014,23
M38622,8272082,7541573,2014-01-02 23:34:00,"Glucose, Marie & Milk Biscuits",2,1,2014,23
M38622,8272082,7587492,2014-01-02 23:34:00,"Organic Salt,Sugar & Jaggery",2,1,2014,23
M38622,8272082,15668458,2014-01-02 23:34:00,Brinjals,2,1,2014,23
M38622,8272082,7587655,2014-01-02 23:34:00,Organic Rice & Rice Products,2,1,2014,23
M38622,8272082,15668466,2014-01-02 23:34:00,Root Vegetables,2,1,2014,23
M38622,8272082,15668381,2014-01-02 23:34:00,Other Vegetables,2,1,2014,23
M38622,8272082,7587656,2014-01-02 23:34:00,Organic Rice & Rice Products,2,1,2014,23
M38622,8272082,15668688,2014-01-02 23:34:00,Root Vegetables,2,1,2014,23
M38622,8272082,7587651,2014-01-02 23:34:00,Organic Rice & Rice Products,2,1,2014,23
M38622,8272082,15670260,2014-01-02 23:34:00,Organic F&V,2,1,2014,23
M38622,8272082,7640186,2014-01-02 23:34:00,Honey,2,1,2014,23
M38622,8272082,7543247,2014-01-02 23:34:00,Organic Dals & Pulses,2,1,2014,23
M38622,8272082,7543241,2014-01-02 23:34:00,Organic Dals & Pulses,2,1,2014,23
M38622,8272082,7587672,2014-01-02 23:34:00,Organic Masalas & Spices,2,1,2014,23
M38622,8272082,7587664,2014-01-02 23:34:00,Organic Dals & Pulses,2,1,2014,23
M38622,8272082,7587675,2014-01-02 23:34:00,Organic Dals & Pulses,2,1,2014,23
M38622,8272082,15670251,2014-01-02 23:34:00,Organic F&V,2,1,2014,23
M38622,8272082,15670157,2014-01-02 23:34:00,Organic F&V,2,1,2014,23
M38622,8272082,7656171,2014-01-02 23:34:00,"Shaving Cream, Foam & Gels",2,1,2014,23
M38622,8272082,7587693,2014-01-02 23:34:00,Organic Masalas & Spices,2,1,2014,23
M38622,8272082,34990681,2014-01-02 23:34:00,Soups,2,1,2014,23
M38622,8272082,7571385,2014-01-02 23:34:00,"Glucose, Marie & Milk Biscuits",2,1,2014,23
M38622,8301487,15668463,2013-12-12 23:30:00,Gourd & Cucumber,12,12,2013,23
M38622,8301487,34986127,2013-12-12 23:30:00,Whole Spices,12,12,2013,23
M38622,8301487,15670157,2013-12-12 23:30:00,Organic F&V,12,12,2013,23
M38622,8301487,7632452,2013-12-12 23:30:00,Liquid Detergent,12,12,2013,23
M38622,8301487,21408940,2013-12-12 23:30:00,Whole Grains,12,12,2013,23
M38622,8301487,7601670,2013-12-12 23:30:00,Shaving Blade & Razors,12,12,2013,23
M38622,8301487,15670251,2013-12-12 23:30:00,Organic F&V,12,12,2013,23
M38622,8301487,15668449,2013-12-12 23:30:00,Exotic Vegetables,12,12,2013,23
M38622,8301487,15670252,2013-12-12 23:30:00,Organic F&V,12,12,2013,23
M38622,8301487,15670260,2013-12-12 23:30:00,Organic F&V,12,12,2013,23
M38622,8353050,15670260,2013-12-06 12:51:00,Organic F&V,6,12,2013,12
M38622,8353050,15670252,2013-12-06 12:51:00,Organic F&V,6,12,2013,12
M38622,8353050,7587673,2013-12-06 12:51:00,Organic Dals & Pulses,6,12,2013,12
M38622,8353050,15669871,2013-12-06 12:51:00,Other Rice Products,6,12,2013,12
M38622,8353050,15670157,2013-12-06 12:51:00,Organic F&V,6,12,2013,12
M38622,8353050,7587490,2013-12-06 12:51:00,Organic Dals & Pulses,6,12,2013,12
M38622,8353050,7587661,2013-12-06 12:51:00,Organic Dals & Pulses,6,12,2013,12
M38622,8358644,7601668,2013-11-01 20:38:00,Shaving Blade & Razors,1,11,2013,20
M38622,8358644,7601862,2013-11-01 20:38:00,"Shaving Cream, Foam & Gels",1,11,2013,20
M38622,8358868,7642488,2013-11-01 22:56:00,Ice Creams & Desserts,1,11,2013,22
M40184,7402038,7570659,2013-10-08 23:21:00,Toothpaste,8,10,2013,23
M40184,7402038,15668468,2013-10-08 23:21:00,Beans,8,10,2013,23
M40184,7402038,34986328,2013-10-08 23:21:00,Toor Dal,8,10,2013,23
M40184,7402038,21409129,2013-10-08 23:21:00,Whole Grains,8,10,2013,23
M40184,7402038,15669760,2013-10-08 23:21:00,Whole Spices,8,10,2013,23
M40184,7402038,15669871,2013-10-08 23:21:00,Other Rice Products,8,10,2013,23
M40184,7402038,15669872,2013-10-08 23:21:00,Avalakki / Poha,8,10,2013,23
M40184,7402038,34985989,2013-10-08 23:21:00,Mustard Oils,8,10,2013,23
M40184,7402038,21408947,2013-10-08 23:21:00,Other Rice Products,8,10,2013,23
M40184,7402038,15668451,2013-10-08 23:21:00,Brinjals,8,10,2013,23
M40184,7408706,15668460,2013-09-05 12:11:00,Gourd & Cucumber,5,9,2013,12
M40184,7408706,15668468,2013-09-05 12:11:00,Beans,5,9,2013,12
M40184,7408706,15668451,2013-09-05 12:11:00,Brinjals,5,9,2013,12
M40184,7408706,15669996,2013-09-05 12:11:00,Other Dals,5,9,2013,12
M40184,7408706,15669772,2013-09-05 12:11:00,Other Dals,5,9,2013,12
M40184,7408706,15669863,2013-09-05 12:11:00,Moong Dal,5,9,2013,12
M40184,7408706,15668462,2013-09-05 12:11:00,Gourd & Cucumber,5,9,2013,12
M40184,7495304,15668462,2013-08-08 13:30:00,Gourd & Cucumber,8,8,2013,13
M40184,7505119,15668451,2013-07-06 09:54:00,Brinjals,6,7,2013,9
M40184,7505119,15670251,2013-07-06 09:54:00,Organic F&V,6,7,2013,9
M40184,7505119,7578517,2013-07-06 09:54:00,Diapers & Wipes,6,7,2013,9
M40184,7512898,15669864,2013-07-10 11:03:00,Other Dals,10,7,2013,11
M40184,7512898,15669863,2013-07-10 11:03:00,Moong Dal,10,7,2013,11
M40184,7512898,15669875,2013-07-10 11:03:00,Toor Dal,10,7,2013,11
M40184,7563568,15668451,2013-07-01 18:35:00,Brinjals,1,7,2013,18
M40184,7563568,15669871,2013-07-01 18:35:00,Other Rice Products,1,7,2013,18
M40184,7601735,15668478,2013-06-12 11:20:00,Banana,12,6,2013,11
M40184,7601735,15668453,2013-06-12 11:20:00,Brinjals,12,6,2013,11
M40184,7609287,15669861,2013-05-01 09:06:00,Raw Peanuts,1,5,2013,9
M40184,7609287,92383200,2013-05-01 09:06:00,Liquid Detergent,1,5,2013,9
M40184,7609287,7637309,2013-05-01 09:06:00,Mosquito Repellent,1,5,2013,9
M40184,7609287,15668451,2013-05-01 09:06:00,Brinjals,1,5,2013,9
M40184,7609287,15670260,2013-05-01 09:06:00,Organic F&V,1,5,2013,9
M40184,7609287,15668381,2013-05-01 09:06:00,Other Vegetables,1,5,2013,9
M40184,7609287,15670241,2013-05-01 09:06:00,Organic F&V,1,5,2013,9
M40184,7609287,15669780,2013-05-01 09:06:00,Sugar,1,5,2013,9
M40184,7609287,15669872,2013-05-01 09:06:00,Avalakki / Poha,1,5,2013,9
M40184,7609287,15669884,2013-05-01 09:06:00,Whole Spices,1,5,2013,9
M40184,7609376,7548511,2013-05-02 08:00:00,Liquid Soaps & Bars,2,5,2013,8
M40184,7609376,15669880,2013-05-02 08:00:00,Sooji & Rava,2,5,2013,8
M40184,7609376,15669772,2013-05-02 08:00:00,Other Dals,2,5,2013,8
M40184,7609376,15669764,2013-05-02 08:00:00,Besan,2,5,2013,8
M40184,7609376,15669817,2013-05-02 08:00:00,Whole Spices,2,5,2013,8
M40184,7609376,7547271,2013-05-02 08:00:00,Liquid Soaps & Bars,2,5,2013,8
M40184,7609376,15669871,2013-05-02 08:00:00,Other Rice Products,2,5,2013,8
M40184,7609376,7570659,2013-05-02 08:00:00,Toothpaste,2,5,2013,8
M40184,7609376,15670267,2013-05-02 08:00:00,Toor Dal,2,5,2013,8
M40184,7609776,15669871,2013-05-02 13:42:00,Other Rice Products,2,5,2013,13
M40184,7615366,15670251,2013-05-05 22:38:00,Organic F&V,5,5,2013,22
M40184,7615366,15668453,2013-05-05 22:38:00,Brinjals,5,5,2013,22
M40184,7619515,15668460,2013-05-09 09:06:00,Gourd & Cucumber,9,5,2013,9
M40184,7619515,15668381,2013-05-09 09:06:00,Other Vegetables,9,5,2013,9
M40184,7619515,7541573,2013-05-09 09:06:00,"Glucose, Marie & Milk Biscuits",9,5,2013,9
M40184,7619515,7594821,2013-05-09 09:06:00,Instant Noodles,9,5,2013,9
M40184,7642253,15669864,2013-04-02 15:09:00,Other Dals,2,4,2013,15
M40184,7642253,15669861,2013-04-02 15:09:00,Raw Peanuts,2,4,2013,15
M40184,7642253,15669772,2013-04-02 15:09:00,Other Dals,2,4,2013,15
M40184,7642253,15669884,2013-04-02 15:09:00,Whole Spices,2,4,2013,15
M40184,7642253,15670163,2013-04-02 15:09:00,Organic F&V,2,4,2013,15
M40184,7642253,34986119,2013-04-02 15:09:00,Whole Spices,2,4,2013,15
M40184,7642253,15668459,2013-04-02 15:09:00,Gourd & Cucumber,2,4,2013,15
M40184,7642253,15669863,2013-04-02 15:09:00,Moong Dal,2,4,2013,15
M40184,7642253,15670270,2013-04-02 15:09:00,Other Dals,2,4,2013,15
M40184,7642253,15669777,2013-04-02 15:09:00,Urad Dal,2,4,2013,15
M40184,7642253,15669856,2013-04-02 15:09:00,Sugar,2,4,2013,15
M40184,7642253,15669817,2013-04-02 15:09:00,Whole Spices,2,4,2013,15
M40184,7642253,15669872,2013-04-02 15:09:00,Avalakki / Poha,2,4,2013,15
M40184,7642253,92383200,2013-04-02 15:09:00,Liquid Detergent,2,4,2013,15
M40184,7642253,15668453,2013-04-02 15:09:00,Brinjals,2,4,2013,15
M40184,7642253,15669764,2013-04-02 15:09:00,Besan,2,4,2013,15
M40184,7642253,15670267,2013-04-02 15:09:00,Toor Dal,2,4,2013,15
M40184,7642253,15670251,2013-04-02 15:09:00,Organic F&V,2,4,2013,15
M40184,7642253,7594818,2013-04-02 15:09:00,Instant Noodles,2,4,2013,15
